name,node_ID,width_threshold,node_Area,node_Degree,degree_Asymmetry,subtree_degree_Asymmetry,area_Asymmetry,subtree_area_Asymmetry,node_HS,Area,Perimeter,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,Circularity,Elongation,Roughness,VTotLen,VTotVol,MSTLength,MSTRatio,Boundary,vein_density
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,1,0,0.066187145,1,0,0,0,0,1,0.066187145,1.41936476,0.669935644,0.134529321,0.979630347,-89.61786242,0.41285303,4.979848544,30.43787908,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,2,0,0.088327048,1,0,0,0,0,1,0.088327048,1.44350756,0.600480892,0.198981868,0.943500585,-80.56516436,0.532678849,3.01776688,23.59089466,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,3,0,0.162049202,1,0,0,0,0,1,0.162049202,1.93347682,0.822403052,0.270879306,0.944199062,88.63059616,0.544726897,3.036049761,23.06912084,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,4,0,0.221957173,1,0,0,0,0,1,0.221957173,2.01294346,0.807005681,0.366051788,0.891209163,84.85345703,0.688360427,2.204621604,18.25550993,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,5,0,0.019442183,1,0,0,0,0,1,0.019442183,0.52764294,0.192720278,0.133638184,0.720523192,16.83804137,0.87755558,1.442104882,14.31974328,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,6,0,0.429309452,1,0,0,0,0,1,0.429309452,3.08592042,1.177356642,0.560884947,0.879232232,83.48493803,0.566514291,2.099105438,22.18191282,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,7,0,0.054047409,1,0,0,0,0,1,0.054047409,0.92167526,0.326532968,0.225407931,0.723516764,78.79399105,0.79951917,1.448631225,15.71741002,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,8,0,0.073164005,1,0,0,0,0,1,0.073164005,1.30240176,0.54128732,0.20556558,0.925080262,-67.3491606,0.54202259,2.633161249,23.18421934,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,9,0,0.00213957,1,0,0,0,0,1,0.00213957,0.15465714,0.062524784,0.046124552,0.67512833,-60.83486757,1.124078123,1.355564034,11.17926802,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,10,0,0.627963912,1,0,0,0,0,1,0.627963912,3.56841496,1.247041978,0.752037839,0.797697828,-82.47061157,0.619717625,1.658217066,20.27757499,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,11,0,0.105583148,1,0,0,0,0,1,0.105583148,1.55535556,0.677844699,0.212051839,0.949808317,83.20622341,0.548460176,3.196599017,22.91209311,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,12,0,0.000232562,1,0,0,0,0,1,0.000232562,0.03835568,0.01896565,0.01896565,0,0,1.986503087,1,6.3258752,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,13,0,0.069070914,1,0,0,0,0,1,0.069070914,1.06904864,0.400410118,0.238219201,0.803771583,-86.86171321,0.759469148,1.680847372,16.54625556,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,14,0,0.041768135,1,0,0,0,0,1,0.041768135,0.82815942,0.323573164,0.172252313,0.846527968,27.08477262,0.765291796,1.87848371,16.42036499,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,15,0,0.17307264,1,0,0,0,0,1,0.17307264,1.71340906,0.625723446,0.368308148,0.808415892,53.48786018,0.740825914,1.698912852,16.9626499,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,16,0,0.09069918,1,0,0,0,0,1,0.09069918,1.26363688,0.50713463,0.24101998,0.87984628,-88.18228309,0.713787009,2.104118627,17.60521059,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,17,0,1.191926762,1,0,0,0,0,1,1.191926762,6.03727542,2.117397566,0.822051616,0.921559657,-88.21441579,0.410939093,2.575747709,30.57964268,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,18,0,0.085164204,1,0,0,0,0,1,0.085164204,1.1220264,0.413591429,0.271303561,0.754786982,55.98651094,0.850081973,1.524460011,14.78253981,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,19,0,0.563125627,1,0,0,0,0,1,0.563125627,8.01009,4.367248032,0.19464665,0.99900628,-88.37716846,0.110291074,22.43680037,113.9382382,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,20,0,0.026791142,1,0,0,0,0,1,0.026791142,0.66831908,0.280460023,0.127069634,0.891472024,33.56690852,0.753760503,2.20713647,16.67156951,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,21,0,0.045303078,1,0,0,0,0,1,0.045303078,0.8639235,0.325421812,0.186070062,0.820406182,35.91417752,0.762758393,1.748920858,16.47490311,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,22,0,0.091024767,1,0,0,0,0,1,0.091024767,1.20081104,0.418964408,0.301215572,0.695059053,-80.35711525,0.793268291,1.390912183,15.84126172,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,23,0,0.090466618,1,0,0,0,0,1,0.090466618,1.2670878,0.447638409,0.278728503,0.782489003,48.93729268,0.708084031,1.606001553,17.74700468,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,24,0,0.093396899,1,0,0,0,0,1,0.093396899,1.22090276,0.45398448,0.270428357,0.803223675,41.48954853,0.78737237,1.678760634,15.95988263,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,25,0,0.150421102,1,0,0,0,0,1,0.150421102,1.6639436,0.666729874,0.308557692,0.886466556,-62.64140044,0.682718114,2.160794861,18.40638231,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,26,0,0.633824475,1,0,0,0,0,1,0.633824475,4.19700754,1.689691147,0.564437718,0.942556112,42.35229397,0.452167528,2.99358298,27.79140439,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,27,0,0.086792138,1,0,0,0,0,1,0.086792138,1.23081904,0.458263118,0.265334871,0.815326726,25.07751214,0.719949179,1.727112292,17.45452454,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,28,0,0.331493875,1,0,0,0,0,1,0.331493875,2.36061342,0.860162473,0.518240586,0.798125292,74.65575983,0.747542053,1.65977443,16.81025244,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,29,0,0.347308091,1,0,0,0,0,1,0.347308091,2.5668434,1.013048876,0.452195619,0.894848003,71.25590529,0.662408684,2.240289011,18.97072143,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,30,0,0.116932174,1,0,0,0,0,1,0.116932174,1.36002394,0.476406775,0.323598347,0.733908824,80.80179001,0.794421118,1.472216344,15.81827362,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,31,0,0.032233093,1,0,0,0,0,1,0.032233093,0.69667664,0.249780607,0.174340038,0.716124395,86.78787451,0.834544214,1.432720851,15.05776494,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,32,0,0.169444673,1,0,0,0,0,1,0.169444673,2.1766712,1.01356405,0.221834822,0.9757549,-89.34379086,0.449419718,4.569003378,27.96132462,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,33,0,0.155211879,1,0,0,0,0,1,0.155211879,1.56844314,0.507615586,0.414608341,0.576954594,-40.74894579,0.792861376,1.224325554,15.84939183,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,34,0,0.018558448,1,0,0,0,0,1,0.018558448,0.50152916,0.203962492,0.118578686,0.813635761,-17.59543437,0.927169488,1.72006031,13.5534773,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,35,0,0.220003652,1,0,0,0,0,1,0.220003652,2.00963576,0.854928746,0.333133738,0.920957695,77.67913605,0.684549809,2.566322918,18.35713113,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,36,0,0.12209505,1,0,0,0,0,1,0.12209505,1.42252242,0.53200604,0.307469947,0.816076096,15.29675854,0.758210302,1.730270051,16.57372707,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,37,0,0.159956144,1,0,0,0,0,1,0.159956144,1.69700696,0.646558863,0.340977187,0.849634354,48.06807507,0.697980906,1.896193905,18.0038888,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,38,0,0.055675343,1,0,0,0,0,1,0.055675343,1.00142152,0.430538598,0.172205978,0.91652473,-89.05098751,0.697652129,2.500137354,18.01237335,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,39,0,0.052279938,1,0,0,0,0,1,0.052279938,0.982421,0.410755806,0.171778303,0.908354723,-88.50553924,0.680690438,2.391197255,18.46121219,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,40,0,0.039302978,1,0,0,0,0,1,0.039302978,0.77870078,0.265852505,0.205939632,0.632404084,10.30566753,0.814505653,1.290924445,15.4282178,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,41,0,0.477217224,1,0,0,0,0,1,0.477217224,3.07767504,1.319200297,0.487184089,0.929309203,-87.28083939,0.63311186,2.70780661,19.84857875,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,42,0,0.143490754,1,0,0,0,0,1,0.143490754,1.65750552,0.695810148,0.271596771,0.92067429,24.74579678,0.656332356,2.561923489,19.14635245,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,43,0,0.09748999,1,0,0,0,0,1,0.09748999,1.24142414,0.46459267,0.280622986,0.796969613,-25.11443149,0.794931157,1.655575963,15.80812439,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,44,0,0.500147837,1,0,0,0,0,1,0.500147837,3.43012582,1.452477707,0.502528055,0.938241934,27.64274214,0.534180657,2.890341531,23.52457067,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,45,0,0.335679991,1,0,0,0,0,1,0.335679991,2.95682464,1.252495657,0.368505789,0.955738577,-31.35982995,0.482485406,3.398849339,26.04507922,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,46,0,0.001720959,1,0,0,0,0,1,0.001720959,0.13294226,0.054627822,0.042550066,0.627137793,33.72476995,1.22364157,1.283848124,10.26964997,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,47,0,0.132885927,1,0,0,0,0,1,0.132885927,1.5639965,0.591588554,0.312218913,0.849391293,86.97554,0.682680189,1.894787696,18.40740484,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,48,0,0.096141131,1,0,0,0,0,1,0.096141131,1.93031916,0.966522785,0.142897361,0.989010266,-82.99258592,0.324235712,6.763755307,38.75689862,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,49,0,0.252050696,1,0,0,0,0,1,0.252050696,2.47415278,0.768297236,0.531439739,0.722174308,14.68414791,0.517421817,1.445690225,24.28651095,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,50,0,0.04516354,1,0,0,0,0,1,0.04516354,0.8507268,0.278448181,0.233312983,0.545816866,4.00370367,0.784183345,1.193453432,16.02478641,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,51,0,0.181026261,1,0,0,0,0,1,0.181026261,1.93006682,0.80154252,0.308250932,0.923094935,31.57076279,0.610670239,2.600292285,20.57799743,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,52,0,0.066233658,1,0,0,0,0,1,0.066233658,1.18135358,0.505132691,0.175447464,0.937743167,-88.46120962,0.596387867,2.879110816,21.07080194,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,53,0,0.16046778,1,0,0,0,0,1,0.16046778,1.55812448,0.503675443,0.429479965,0.522414149,-71.46998508,0.83060283,1.172756553,15.12921719,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,54,0,0.24437615,1,0,0,0,0,1,0.24437615,2.06297498,0.83445543,0.385939872,0.886616633,47.36914606,0.721573807,2.162138433,17.41522557,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,55,0,0.075675675,1,0,0,0,0,1,0.075675675,1.15440094,0.376779175,0.294878825,0.622486712,60.71204903,0.713596683,1.277742394,17.60990614,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,56,0,0.012511836,1,0,0,0,0,1,0.012511836,0.4344681,0.164848599,0.102843241,0.781532269,6.9312179,0.832942657,1.60291135,15.08671757,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,57,0,0.053163673,1,0,0,0,0,1,0.053163673,0.91175216,0.287358871,0.26014704,0.424764961,6.932386794,0.803657944,1.104601735,15.63646662,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,58,0,0.341912652,1,0,0,0,0,1,0.341912652,2.47558498,0.74137791,0.65963974,0.456451478,35.25067899,0.701082873,1.123913351,17.92422992,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,59,0,0.036558746,1,0,0,0,0,1,0.036558746,0.72945356,0.252668453,0.192592628,0.647300914,-47.00253597,0.863387711,1.311932114,14.55472489,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,60,0,0.064280137,1,0,0,0,0,1,0.064280137,1.04361004,0.40501332,0.213593002,0.849634007,-86.66320157,0.741669055,1.896191896,16.94336649,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,61,0,0.215864048,1,0,0,0,0,1,0.215864048,1.8501296,0.672862919,0.428023651,0.771587579,39.41910499,0.792475563,1.572022755,15.85710804,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,62,0,0.032093556,1,0,0,0,0,1,0.032093556,0.79905166,0.367270771,0.114461895,0.950195218,-89.13347403,0.631652163,3.208672806,19.8944472,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,63,0,0.066652269,1,0,0,0,0,1,0.066652269,1.08367072,0.410360019,0.226984608,0.833091442,64.95985232,0.713230859,1.80787597,17.61893846,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,64,0,0.084606056,1,0,0,0,0,1,0.084606056,1.20435744,0.416425823,0.278043244,0.744439675,74.80818235,0.732994157,1.497701643,17.14388921,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,65,0,0.03274473,1,0,0,0,0,1,0.03274473,0.73441852,0.269635041,0.172986866,0.767073449,7.743836869,0.762893707,1.55870239,16.47198096,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,66,0,0.014465356,1,0,0,0,0,1,0.014465356,0.46937968,0.178130093,0.11221572,0.776623545,1.541417218,0.82506931,1.587389839,15.23068481,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,67,0,0.19321251,1,0,0,0,0,1,0.19321251,1.83129276,0.594104862,0.452221057,0.648540048,11.54017518,0.723984967,1.313748781,17.35722588,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,68,0,0.138606952,1,0,0,0,0,1,0.138606952,1.55474858,0.633046505,0.28315028,0.894393006,47.79334136,0.720567284,2.235726216,17.439552,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,69,0,0.073489592,1,0,0,0,0,1,0.073489592,1.16528566,0.462920957,0.216783215,0.883572583,56.82564263,0.680097058,2.135409593,18.47731947,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,70,0,0.032977292,1,0,0,0,0,1,0.032977292,0.71440182,0.254289958,0.178982848,0.710345275,35.42927189,0.811969552,1.420750428,15.47640621,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,71,0,0.047024036,1,0,0,0,0,1,0.047024036,0.95975132,0.342646905,0.206048034,0.79899161,87.14184543,0.64152315,1.662946733,19.58833539,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,72,0,0.02790744,1,0,0,0,0,1,0.02790744,0.65449494,0.230575195,0.168684143,0.681755875,-10.75044593,0.818685837,1.366904981,15.34944182,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,73,0,0.280330235,1,0,0,0,0,1,0.280330235,2.39532722,0.879341112,0.452440336,0.857477186,37.96647072,0.613974177,1.943551538,20.46726246,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,74,0,0.011860662,1,0,0,0,0,1,0.011860662,0.43114676,0.143968869,0.119184141,0.560954527,76.39544394,0.801804594,1.207953238,15.6726099,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,75,0,0.183398393,1,0,0,0,0,1,0.183398393,2.02022722,0.735378833,0.362202077,0.870290895,-47.34149007,0.564683312,2.030299877,22.25383739,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,76,0,0.082187411,1,0,0,0,0,1,0.082187411,1.18332456,0.352117391,0.324041325,0.391295612,-64.90092887,0.737577069,1.086643474,17.03736619,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,77,0,0.114560041,1,0,0,0,0,1,0.114560041,1.43030404,0.570905672,0.269258097,0.881794805,1.500781886,0.703697964,2.120291562,17.85761968,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,78,0,0.032465655,1,0,0,0,0,1,0.032465655,0.7586227,0.290425688,0.159474774,0.835752069,58.10084127,0.708895743,1.82113874,17.7266837,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,79,0,0.077396634,1,0,0,0,0,1,0.077396634,1.3545884,0.586489794,0.187500073,0.947519229,52.0144047,0.530050478,3.127944355,23.70787524,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,80,0,0.065163872,1,0,0,0,0,1,0.065163872,0.98642434,0.38531783,0.219597582,0.821705146,23.10987781,0.841567952,1.754654252,14.93209263,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,81,0,0.038279705,1,0,0,0,0,1,0.038279705,0.76042318,0.241035903,0.2168075,0.436957445,-16.42885028,0.831893545,1.111750764,15.10574362,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,82,0,0.03818668,1,0,0,0,0,1,0.03818668,0.7787076,0.283568196,0.185107681,0.757547433,31.28431333,0.791357903,1.531909394,15.87950353,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,83,0,0.09553647,1,0,0,0,0,1,0.09553647,1.34018456,0.474421497,0.28525211,0.799051163,29.5014529,0.66842061,1.663165603,18.80009448,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,84,0,0.022977126,1,0,0,0,0,1,0.022977126,0.63092502,0.239293958,0.133904491,0.828775275,-10.36891572,0.725354086,1.787049534,17.32446381,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,85,0,0.069861625,1,0,0,0,0,1,0.069861625,1.09139096,0.39313901,0.239106513,0.793785058,4.123218087,0.737034541,1.644200342,17.04990731,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,86,0,0.052605524,1,0,0,0,0,1,0.052605524,0.93821376,0.340631354,0.210554308,0.786076237,23.80818279,0.750995997,1.617783825,16.73293954,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,87,0,0.313307526,1,0,0,0,0,1,0.313307526,2.62492252,1.063710024,0.40158677,0.925995696,28.56893143,0.571409839,2.6487676,21.99186951,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,88,0,0.136606919,1,0,0,0,0,1,0.136606919,1.61082262,0.648536699,0.284830029,0.898394809,36.01118138,0.66158724,2.276925301,18.99427596,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,89,0,0.064512699,1,0,0,0,0,1,0.064512699,1.05315122,0.374200645,0.242526104,0.761540084,-86.99804435,0.730926326,1.542929356,17.19239022,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,90,0,0.142188407,1,0,0,0,0,1,0.142188407,1.56855226,0.623941992,0.309563725,0.868241487,82.92928415,0.726233146,2.015552669,17.30349364,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,91,0,0.297725872,1,0,0,0,0,1,0.297725872,2.35509604,0.783938902,0.515520324,0.753364928,39.05887582,0.674542311,1.520675066,18.62947722,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,92,0,0.199770758,1,0,0,0,0,1,0.199770758,1.95012444,0.74567758,0.381172703,0.859475884,77.36774347,0.660111245,1.956272249,19.03674677,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,93,0,0.03953554,1,0,0,0,0,1,0.03953554,0.826584,0.330192467,0.162220051,0.870996411,-89.70685711,0.727149233,2.035460254,17.28169412,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,94,0,0.315633146,1,0,0,0,0,1,0.315633146,2.3663354,0.901071468,0.466738114,0.855391979,-16.01601629,0.708336901,1.93057186,17.74066916,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,95,0,0.046233326,1,0,0,0,0,1,0.046233326,0.89517956,0.318291673,0.20300395,0.770208475,78.8835314,0.725011146,1.567908766,17.33265852,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,96,0,0.147769895,1,0,0,0,0,1,0.147769895,1.57048232,0.571539228,0.343233006,0.799593614,-60.24690614,0.752886873,1.665163951,16.69091475,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,97,0,0.098792338,1,0,0,0,0,1,0.098792338,1.46580896,0.583214216,0.254660714,0.89963128,60.2027932,0.577801123,2.290161714,21.74860884,463.2583115,2.170061111,202.6463184,0.437436984,0,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,98,0,0.174747087,1,0,0,0,0,1,0.174747087,1.97874116,0.67322699,0.416216781,0.785988296,-80.03965033,0.560843684,1.617491223,22.40619086,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,99,0,0.083768832,1,0,0,0,0,1,0.083768832,1.33538328,0.591718587,0.184000466,0.950423191,-82.9483313,0.590310431,3.215853746,21.2877326,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
UCBG_Trilan820779_B01_x_crop_recrop_CNN_1,100,0,0.064605724,1,0,0,0,0,1,0.064605724,1.02634862,0.413223678,0.206717795,0.865877313,89.05889091,0.770710106,1.998974871,16.30492518,463.2583115,2.170061111,202.6463184,0.437436984,1,6.24337347
