clade,code,rmin,PC1,PC2,PC3
rosids,Hib_sca,0.12,0.6334781763475241,-0.8356115067072705,-0.9497539744008683
basal angiosperms,Ill_lan,0.02,1.5057338717982713,1.6458376373181587,2.7629264439045307
basal angiosperms,Ill_lan,0.03,1.5914722581724305,1.3191351632962856,2.3348928861288734
basal angiosperms,Ill_lan,0.04,1.657250693971754,1.0297175433782624,1.9888575829955386
basal angiosperms,Ill_lan,0.05,1.7128579949369136,0.7815454951463614,1.6935175786884247
basal angiosperms,Ill_lan,0.060000000000000005,1.7844169558535576,0.4724783109082084,1.3180159444649042
basal angiosperms,Ill_lan,0.06999999999999999,1.8647795174682493,0.14336210887876655,0.9130642473953763
basal angiosperms,Ill_lan,0.08,1.9067753238367586,-0.1160291747873371,0.652210926521297
basal angiosperms,Ill_lan,0.09,1.923594760092277,-0.32650374357469536,0.48418867376350355
basal angiosperms,Ill_lan,0.09999999999999999,1.918700986332497,-0.557375862450719,0.35924258195954434
basal angiosperms,Ill_lan,0.11,1.8908677421615085,-0.7683544140800941,0.30173362066883996
basal angiosperms,Ill_lan,0.12,1.9035163044630259,-0.830656378073253,0.23626887908682648
basal angiosperms,Ill_lan,0.13,1.9138207132584097,-0.8702488578009033,0.18861352661512
basal angiosperms,Ill_lan,0.14,1.9290726782578111,-0.9148897777371021,0.1340117189118379
basal angiosperms,Ill_lan,0.15000000000000002,1.9328968991440434,-0.9295707566262925,0.11673223075581472
basal angiosperms,Ill_lan,0.16,1.9361773250832,-0.9425106629941988,0.10314848373269524
basal angiosperms,Ill_lan,0.18000000000000002,1.938727807945307,-0.9526301973906175,0.09424275171970196
basal angiosperms,Ill_lan,0.19,1.941213292082675,-0.9620647583066952,0.08231578134320737
basal angiosperms,Ill_lan,0.2,1.9479438024724012,-0.9876940316554379,0.04733739277195335
basal angiosperms,Ill_lan,0.21000000000000002,1.9545602354745866,-1.0127562596828568,0.012694568140038756
basal angiosperms,Ill_lan,0.23,1.9593798810734213,-1.0312924167549857,-0.012561365457678627
basal angiosperms,Ill_lan,0.25,1.9652582805052827,-1.0536809834589542,-0.04237185209022234
basal angiosperms,Ill_lan,0.27,1.9720595616606993,-1.0795135034655168,-0.07593253921549616
basal angiosperms,Ill_lan,0.35000000000000003,1.9808730800501062,-1.1131837277671943,-0.11809103984882931
basal eudicots,Ite_ili,0.01,-2.3581209777440795,2.391403839221486,0.9194152853540454
basal eudicots,Ite_ili,0.02,-2.351675756245237,2.3688239577619696,0.889411882095992
basal eudicots,Ite_ili,0.03,-2.340666402785718,2.3154024756314073,0.8269795566353835
basal eudicots,Ite_ili,0.04,-2.3278082588186355,2.2598806388630344,0.7588967203284447
basal eudicots,Ite_ili,0.05,-2.3181838102007872,2.2137413364748273,0.7052628327539865
basal eudicots,Ite_ili,0.060000000000000005,-2.311921101756729,2.1626761569868544,0.6568791526538884
basal eudicots,Ite_ili,0.06999999999999999,-2.2968061010013305,2.1207927239955686,0.5920928868416773
basal eudicots,Ite_ili,0.08,-2.283542924951678,2.0586404538568526,0.5186932579873604
basal eudicots,Ite_ili,0.09,-2.259793203425467,1.9561568558360147,0.3923423199704516
basal eudicots,Ite_ili,0.09999999999999999,-2.2046655554456978,1.765226468371789,0.1281457801391522
basal eudicots,Ite_ili,0.11,-2.139132916055161,1.4215760874937053,-0.2631444944615683
basal eudicots,Ite_ili,0.12,-2.084066581662794,1.0791072368875874,-0.6206598663123617
basal eudicots,Ite_ili,0.13,-2.041823577744535,0.8864881766477785,-0.8450540955780421
basal eudicots,Ite_ili,0.14,-2.007627775481232,0.7777902302302567,-0.9975583835630999
basal eudicots,Ite_ili,0.15000000000000002,-1.9779714861977182,0.6924424392291862,-1.1241353243090955
basal eudicots,Ite_ili,0.16,-1.948577446474589,0.642126860842445,-1.226090771415824
basal eudicots,Ite_ili,0.17,-1.9061430752535742,0.6237932462030107,-1.3426414547544792
basal eudicots,Ite_ili,0.18000000000000002,-1.9207692724155443,0.49053620137861337,-1.389638999742287
basal eudicots,Ite_ili,0.19,-1.8541982483551225,0.5454675849545547,-1.518571954712657
basal eudicots,Ite_ili,0.2,-1.844604638854078,0.4883516893928815,-1.572849710519762
basal eudicots,Ite_ili,0.21000000000000002,-1.880512317639396,0.3414813958825563,-1.5764356850514978
basal eudicots,Ite_ili,0.22,-1.823223552482589,0.41587660242414254,-1.6712108222001933
basal eudicots,Ite_ili,0.23,-1.8071352527329583,0.3973661308440048,-1.719213526282403
basal eudicots,Ite_ili,0.24000000000000002,-1.8026793666120908,0.3801567026101131,-1.7388677106501313
basal eudicots,Ite_ili,0.26,-1.7849422210882246,0.3548579397245962,-1.7941814424579856
basal eudicots,Ite_ili,0.27,-1.7783749580700454,0.3294056051925131,-1.8237801257456916
basal eudicots,Ite_ili,0.3,-1.7732739125658594,0.30924818724297576,-1.8464535349751399
basal eudicots,Ite_ili,0.31,-1.770816560118508,0.29986567879708753,-1.8584620822870657
basal eudicots,Ite_ili,0.34,-1.7617881857182063,0.26500941380260484,-1.899289976063567
monocots,Kni_uva,0.01,-1.1155937324571514,-0.7821494965731539,3.521965156811328
monocots,Kni_uva,0.02,-1.1780349140837254,-3.0044146233407325,2.2473817548134973
monocots,Kni_uva,0.03,-0.549148970375452,-2.590246221177207,0.9157110467044838
asterids,Lon_jap,0.01,0.8418870856933667,0.596808122447422,2.603623288647764
asterids,Lon_jap,0.02,0.854683123758617,0.5504016773397724,2.5430589458923234
asterids,Lon_jap,0.03,0.8649002987235865,0.4796144095098363,2.477022411533717
asterids,Lon_jap,0.04,0.8974902386321086,0.3843682346372779,2.338074035360555
asterids,Lon_jap,0.05,0.9187038978738202,0.2080298802602475,2.1730995932899146
asterids,Lon_jap,0.060000000000000005,0.9572872661409444,0.07195964084881626,1.9894845135733312
asterids,Lon_jap,0.06999999999999999,0.9902589060529419,-0.08306843220918811,1.807408740661862
asterids,Lon_jap,0.08,1.036469465505566,-0.2592787099820034,1.5754540295356037
asterids,Lon_jap,0.09,1.074527068912689,-0.5204385705119771,1.3099294160916013
asterids,Lon_jap,0.09999999999999999,1.0874571292399398,-0.8088804154976195,1.098503513541732
asterids,Lon_jap,0.11,1.0735861562220066,-1.0560987546296088,0.9880185653874596
asterids,Lon_jap,0.12,1.1001327085160495,-1.151965144570655,0.8673608378358955
asterids,Lon_jap,0.13,1.0953577879868752,-1.2690118403353916,0.8049789813784831
asterids,Lon_jap,0.14,1.1949330403663456,-1.1369792371551137,0.6430649634832899
asterids,Lon_jap,0.15000000000000002,1.203544434621873,-1.1867787285305493,0.5901571797273546
asterids,Lon_jap,0.16,1.1892568839992115,-1.33576731654348,0.5361408889976523
asterids,Lon_jap,0.17,1.1490915900721876,-1.4733907316311894,0.5534323534563881
asterids,Lon_jap,0.18000000000000002,1.1529630732911744,-1.4871968660160688,0.5393906400315085
asterids,Lon_jap,0.19,1.2046334946470378,-1.3938525101707973,0.47390470617430897
asterids,Lon_jap,0.2,1.161525436149939,-1.521144551216697,0.5019040700892925
asterids,Lon_jap,0.21000000000000002,1.277889329563882,-1.2978143607815638,0.3605824441046103
asterids,Lon_jap,0.22,1.2909651662491082,-1.2949045190673154,0.3319107526379131
asterids,Lon_jap,0.23,1.296259980437151,-1.3172598663189126,0.302349040936617
asterids,Lon_jap,0.24000000000000002,1.3046540006643175,-1.3496521718764933,0.26063486372388156
asterids,Lon_jap,0.25,1.3085189745544599,-1.3652030418786139,0.2400981335546708
asterids,Lon_jap,0.26,1.3166094282548833,-1.39668056585891,0.20499949449082194
asterids,Lon_jap,0.29000000000000004,1.3212100275358758,-1.4150422483480545,0.1899053577737983
monocots,Luz_niv,0.02,-7.197410475034288,-5.657299427591761,6.266042457436399
monocots,Luz_niv,0.03,-6.639301439186219,-7.181142378808042,3.9380134306019556
monocots,Luz_niv,0.04,-6.019003077446642,-6.265543900533428,3.032474173611903
monocots,Luz_niv,0.05,-6.284212865973626,-6.90370304473064,3.2838418189168412
monocots,Luz_niv,0.060000000000000005,-5.549233725311553,-5.474688830207322,2.4031540569316094
basal angiosperms,Mag_che,0.01,0.7615718554770816,0.895787850494064,0.7110579365332725
basal angiosperms,Mag_che,0.02,0.747352308030738,0.8392412992814864,0.7136418771424125
basal angiosperms,Mag_che,0.03,0.7733205166734122,0.8507019196002454,0.6710793265896362
basal angiosperms,Mag_che,0.04,0.7941837772414694,0.7363845684798089,0.5705385354962174
basal angiosperms,Mag_che,0.05,0.7989933054757161,0.3448117006926805,0.31888024394948133
basal angiosperms,Mag_che,0.060000000000000005,0.8302954910282778,-0.060952217070527365,-0.014447333463297907
basal angiosperms,Mag_che,0.06999999999999999,0.8056233673137573,-0.47571248787453846,-0.21688979216845394
basal angiosperms,Mag_che,0.08,0.7733031333818108,-0.6629943873657149,-0.24781398634120178
basal angiosperms,Mag_che,0.09,0.7493593608781605,-0.7407644765332424,-0.22631652232763966
basal angiosperms,Mag_che,0.09999999999999999,0.7740432493418088,-0.6696118996260829,-0.23354080123398158
basal angiosperms,Mag_che,0.11,0.7667109879288859,-0.6432962299757616,-0.18574287928177335
basal angiosperms,Mag_che,0.12,0.8614845007496821,-0.4165997951554248,-0.27606812294510485
basal angiosperms,Mag_che,0.13,0.7693395079350283,-0.6537517845345684,-0.1990736017253284
basal angiosperms,Mag_che,0.14,0.7709058097821341,-0.6596993807954281,-0.2066636414637072
basal angiosperms,Mag_che,0.15000000000000002,0.7752045726574733,-0.6759269264241852,-0.22897699125033488
basal angiosperms,Mag_che,0.16,0.7818380040907458,-0.7012465343545211,-0.2644105783768763
basal angiosperms,Mag_che,0.17,0.8858310752430081,-0.4912152906272387,-0.391407606531956
basal angiosperms,Mag_che,0.18000000000000002,0.8466404143948649,-0.6073210903821789,-0.3687624126593005
basal angiosperms,Mag_che,0.19,0.912157021548737,-0.45149989884066555,-0.4309416682011924
basal angiosperms,Mag_che,0.23,0.9159811961121415,-0.4663330107533723,-0.44976616053371243
basal angiosperms,Mag_che,0.24000000000000002,0.8316913361719771,-0.685085498204012,-0.3812660624052377
basal angiosperms,Mag_che,0.27,0.9217356064470537,-0.4889823165776823,-0.48049391263159724
basal angiosperms,Mag_che,0.28,0.9298696445546097,-0.5203822595117624,-0.5240426844164612
basal angiosperms,Mag_che,0.31,0.9434999294035997,-0.5748440283352048,-0.5980349256978958
basal angiosperms,Mag_che,0.32,0.9528176860604088,-0.6104549250827185,-0.6479679804410232
basal angiosperms,Mag_che,0.38,0.9535655473494317,-0.6136390315784752,-0.6501199796099819
basal angiosperms,Mag_che,0.41000000000000003,0.9586403224675882,-0.6331651601043535,-0.6749259051456298
basal angiosperms,Mag_che,0.49,0.9759286292045791,-0.6996339750589988,-0.7596653827174344
rosids,Mal_pal,0.01,0.9887488666088042,2.4665549706036343,2.7880433960281037
rosids,Mal_pal,0.02,1.0088448825267504,2.3919768088358224,2.690113324518008
rosids,Mal_pal,0.03,1.0422568494054243,2.261805000899934,2.521958336760913
rosids,Mal_pal,0.04,1.089516632627408,2.0787415961223834,2.283151000768189
rosids,Mal_pal,0.05,1.152602209146186,1.8315531752932896,1.9618566269125752
rosids,Mal_pal,0.060000000000000005,1.2396124716588657,1.5124400368342554,1.53741784120284
rosids,Mal_pal,0.06999999999999999,1.3336129562038745,1.124044457882321,1.0600104523203282
rosids,Mal_pal,0.08,1.4205203716295876,0.7617532351854684,0.6308025605471617
rosids,Mal_pal,0.09,1.4884032467298776,0.4081463827548939,0.2589669182233159
rosids,Mal_pal,0.09999999999999999,1.5606485522473923,0.1281915325432287,-0.08183630870597104
rosids,Mal_pal,0.11,1.632472293652968,-0.02246348153978117,-0.34667266986796663
rosids,Mal_pal,0.12,1.663883231591014,-0.07980837398147977,-0.4582198217665194
rosids,Mal_pal,0.13,1.71519343438069,-0.02538345972150524,-0.5473070745693398
rosids,Mal_pal,0.14,1.7696501486999254,0.034072336248120894,-0.6433529024855059
rosids,Mal_pal,0.15000000000000002,1.7746226510550203,0.01770234217405242,-0.664493115285176
rosids,Mal_pal,0.16,1.7808399668443486,-0.0059209062731762074,-0.6935696690896299
rosids,Mal_pal,0.17,1.7835281787810147,-0.016035153262285107,-0.7061818523869529
rosids,Mal_pal,0.18000000000000002,1.7867804268765395,-0.028696081507001647,-0.7201872052814128
rosids,Mal_pal,0.19,1.7898708598913642,-0.039074194034153464,-0.7335953146205513
rosids,Mal_pal,0.2,1.7936159908458762,-0.05319276840067266,-0.7506197595054712
rosids,Mal_pal,0.22,1.8012408396573047,-0.08306703319083941,-0.7839894418783496
rosids,Mal_pal,0.25,1.8037853280495872,-0.09285131964055304,-0.7950249134018187
rosids,Mal_pal,0.26,1.8054827055616,-0.09939438063865891,-0.8023952167283616
rosids,Mal_pal,0.27,1.8081196365489103,-0.10954210227276384,-0.8138359319020415
rosids,Mal_pal,0.3,1.811768974206348,-0.12353132357298413,-0.8296395480170982
rosids,Mel_maj,0.02,-1.0445750538160616,2.5941345567250425,1.5897005868624903
rosids,Mel_maj,0.03,-1.0316294822653418,2.563879661967299,1.5368235731261448
rosids,Mel_maj,0.04,-1.0129884970898468,2.4992020622531363,1.4471188720669672
rosids,Mel_maj,0.05,-0.965958173605272,2.3037348295242372,1.1973015291694522
rosids,Mel_maj,0.060000000000000005,-0.8391347831535048,1.811792534197338,0.5451091808296851
rosids,Mel_maj,0.06999999999999999,-0.6887861390637974,1.2037158440908127,-0.21637066046639902
rosids,Mel_maj,0.08,-0.6032357662325241,0.8550841744741531,-0.6404246694609992
rosids,Mel_maj,0.09,-0.5586298369599225,0.6076129751991781,-0.8982366915274712
rosids,Mel_maj,0.09999999999999999,-0.5054232315694972,0.39146276597385526,-1.1537461730177372
rosids,Mel_maj,0.11,-0.44484496833741616,0.14727843626338016,-1.432117244135601
rosids,Mel_maj,0.12,-0.4603236881735817,0.004954104664210479,-1.4693791009729074
rosids,Mel_maj,0.13,-0.4526312142365957,-0.02568051825673362,-1.498581763315447
rosids,Mel_maj,0.14,-0.44975397218246316,-0.04262330062544867,-1.5141302493873314
rosids,Mel_maj,0.15000000000000002,-0.44448116988163,-0.06321925090539343,-1.5375481506613875
rosids,Mel_maj,0.16,-0.43846517235905313,-0.08627892403634546,-1.5684281816251795
rosids,Mel_maj,0.17,-0.43323492301670496,-0.10639110432148968,-1.5944171999989796
rosids,Mel_maj,0.18000000000000002,-0.42609979032428114,-0.13341222914104423,-1.6308592481012965
rosids,Mel_maj,0.19,-0.4225666135313948,-0.14694516506845945,-1.6494915701498885
rosids,Mel_maj,0.2,-0.4186763444913284,-0.16163581392288628,-1.66960781893293
rosids,Mel_maj,0.23,-0.4183128909526831,-0.16325450277929265,-1.6692298966346868
rosids,Mel_maj,0.24000000000000002,-0.4158432582221593,-0.1725578798757581,-1.681971893908121
rosids,Mel_maj,0.25,-0.4104290658314299,-0.1930704228295721,-1.7108277898831274
rosids,Mel_maj,0.28,-0.40263584206625713,-0.22267719776047434,-1.7510828135222596
rosids,Mel_maj,0.37,-0.39794264441572413,-0.24076881897038305,-1.7725984897242202
rosids,Mel_maj,0.46,-0.3913643148169267,-0.2659454423446127,-1.8040224075572628
asterids,Met_dav,0.01,0.3541389161837638,0.15570941096932173,0.7153889537566859
asterids,Met_dav,0.02,0.3890109191990232,0.2327236671533795,0.6817614212569513
asterids,Met_dav,0.03,0.43422290689398446,0.2164038265112252,0.5684047718679254
asterids,Met_dav,0.04,0.4682578033318282,-0.10758460263289253,0.2786411167674352
asterids,Met_dav,0.05,0.5455241535862138,-0.5944836004951213,-0.2308376824515013
asterids,Met_dav,0.060000000000000005,0.6035679630370968,-0.7939920645403264,-0.5122187875065695
asterids,Met_dav,0.06999999999999999,0.6480446927206899,-0.9429706784505365,-0.7115229668195832
asterids,Met_dav,0.08,0.6620420274060471,-0.9970715165033595,-0.771610978328649
asterids,Met_dav,0.09,0.6738847236457576,-1.0428537957009194,-0.8251372824111781
asterids,Met_dav,0.16,0.6779870681010526,-1.0584860769774458,-0.8451556166502231
asterids,Met_dav,0.18000000000000002,0.6783985776984659,-1.0600504483481492,-0.846930578891803
rosids,Mic_mul,0.01,-0.08563679967481214,0.25934915956284565,0.5705819565274317
rosids,Mic_mul,0.02,-0.07258519054197612,0.2415593296668752,0.5259022760926622
rosids,Mic_mul,0.03,-0.07052203348950645,0.19376302639703125,0.49293761320124746
rosids,Mic_mul,0.04,-0.06742855298725212,0.12115067442434735,0.4436429606307036
rosids,Mic_mul,0.05,-0.04369171476485818,0.04297036070446092,0.3380516912227413
rosids,Mic_mul,0.060000000000000005,-0.008986121498123126,-0.05796486693383732,0.1862156607399203
rosids,Mic_mul,0.06999999999999999,0.016416726665032508,-0.18066605558619853,0.04520138866176192
rosids,Mic_mul,0.08,0.05849362521224194,-0.25635720225075287,-0.11224218961326464
rosids,Mic_mul,0.09,0.06040735063668118,-0.3909127748422261,-0.20221412256467208
rosids,Mic_mul,0.09999999999999999,0.05896537800638174,-0.49959553721542715,-0.27042015877000497
rosids,Mic_mul,0.11,0.037139827931026034,-0.6555358757611857,-0.3176825927563603
rosids,Mic_mul,0.12,0.0719856754718749,-0.6253139150355626,-0.38473653768422794
rosids,Mic_mul,0.13,0.13966926525542256,-0.5464672545107623,-0.5038473342548103
rosids,Mic_mul,0.14,0.1092690715207657,-0.6584099692126969,-0.49908085289965193
rosids,Mic_mul,0.15000000000000002,0.11877247201538643,-0.7019398747109743,-0.5514202109927281
rosids,Mic_mul,0.16,0.13274187594984677,-0.727654032720994,-0.6017277856542739
rosids,Mic_mul,0.17,0.14083798750980736,-0.7303853381813911,-0.6230413232468417
rosids,Mic_mul,0.18000000000000002,0.062579303730764535,-0.9600060731993223,-0.5751712867751294
rosids,Mic_mul,0.19,0.1547466030351068,-0.7872885610472724,-0.6910046325547119
rosids,Mic_mul,0.2,-0.01929464675829902,-1.24856747520953,-0.5530601640554301
rosids,Mic_mul,0.21000000000000002,0.16535459691459098,-0.8424321205170684,-0.752383315699722
ferns,Mic_pla,0.01,-1.7887891581795647,-2.369614624506033,1.6181984220759644
ferns,Mic_pla,0.02,-1.7879896088130154,-2.3727576305939007,1.6140824719354652
ferns,Mic_pla,0.03,-1.7845460254541214,-2.3857207647963827,1.5966761941173684
ferns,Mic_pla,0.04,-1.780027112360104,-2.4117769043244555,1.5691469443100203
ferns,Mic_pla,0.05,-1.7553864674399335,-2.5071863268173695,1.4579913121702885
ferns,Mic_pla,0.060000000000000005,-1.7131781947803,-2.670154000847633,1.2682364951771992
ferns,Mic_pla,0.09,-1.6417659917961438,-2.94587743748623,0.9363436312431056
asterids,Mon_car,0.01,-1.7589778936268123,0.3036578218542634,2.8852639607203323
asterids,Mon_car,0.02,-1.7454392728391959,0.23638687686992066,2.810201574815825
asterids,Mon_car,0.03,-1.705664861897222,0.036587921853792574,2.5912872571646104
asterids,Mon_car,0.04,-1.6334715027026914,-0.2858254146992133,2.201656030911997
asterids,Mon_car,0.05,-1.555280822756795,-0.5824091771995228,1.818078918700621
asterids,Mon_car,0.060000000000000005,-1.5701733740951145,-1.1997202811526688,1.4536675532829604
asterids,Mon_car,0.06999999999999999,-1.523519769218824,-1.553868978792245,1.1264662727137489
asterids,Mon_car,0.08,-1.508523564537988,-1.7768708148667487,0.9773598611898078
asterids,Mon_car,0.09,-1.4733765049410967,-1.7595872419705332,0.9150957244831266
asterids,Mon_car,0.09999999999999999,-1.4795434702134995,-1.9011698325020523,0.838338838221278
asterids,Mon_car,0.11,-1.3594695657084428,-1.7129055545067726,0.6580483043692157
asterids,Mon_car,0.12,-1.2795991893170968,-1.5494199273626035,0.5664616054088836
asterids,Mon_car,0.13,-1.4192480692423008,-1.9687847307253792,0.6425090755302885
asterids,Mon_car,0.14,-1.4134717534345496,-1.9905665878630359,0.6136805239602006
asterids,Mon_car,0.15000000000000002,-1.4030957558458919,-2.0295825295646646,0.5613176068950967
asterids,Mon_car,0.16,-1.2817227563955655,-1.8281152220758363,0.3934328604405781
asterids,Mon_car,0.17,-1.2715314245801626,-1.8748795758793362,0.3340803552342335
asterids,Mon_car,0.18000000000000002,-1.2741075524036796,-1.881983248774066,0.3361452321265388
asterids,Mon_car,0.19,-1.2723262602605894,-1.890579787828145,0.32958114930861293
asterids,Mon_car,0.2,-1.2544926205474236,-1.960114313181709,0.23568744534166441
rosids,Myr_rub,0.01,-0.2999580559282837,2.265976764522612,1.9596202310740725
rosids,Myr_rub,0.02,-0.2812025378839364,2.3095492757621394,1.941790832205582
rosids,Myr_rub,0.03,-0.2802324890474925,2.2813415655934084,1.9246735529596064
rosids,Myr_rub,0.04,-0.2600101750954586,2.1502947704056896,1.7947080617386098
rosids,Myr_rub,0.05,-0.1920344323123572,1.8436831496702482,1.4237628788202634
rosids,Myr_rub,0.060000000000000005,-0.08972071393850908,1.423985126290511,0.8926121219802812
rosids,Myr_rub,0.06999999999999999,0.0034630286690764053,1.0162155736168867,0.3934091327790584
rosids,Myr_rub,0.08,0.057607260767121714,0.6824814781444437,0.046537693684927856
rosids,Myr_rub,0.09,0.12059775344549792,0.43920477236305056,-0.2637871080106302
rosids,Myr_rub,0.09999999999999999,0.13903010794345946,0.15823169922235936,-0.48160310510850723
rosids,Myr_rub,0.11,0.010004019130566887,-0.40567328309276346,-0.5169405244275556
rosids,Myr_rub,0.12,-0.04280121243441607,-0.6854680719794316,-0.55519091784031
rosids,Myr_rub,0.14,0.02950940645591712,-0.5695767458209611,-0.6540271429892517
rosids,Myr_rub,0.16,0.042407349978487906,-0.6201616691190907,-0.7123939524160339
rosids,Myr_rub,0.19,0.051493801127413495,-0.6562063264112715,-0.7503748790753184
rosids,Myr_rub,0.2,0.023124519991095292,-0.7460147682518654,-0.7374088950561295
rosids,Myr_rub,0.21000000000000002,0.17143450308375774,-0.4002781523307615,-0.8834860622861372
rosids,Myr_rub,0.28,0.18536247139563086,-0.4548275391671175,-0.9445405842612885
rosids,Myr_rub,0.45,0.1968287250303785,-0.498866519083621,-1.0013143886680202
basal eudicots,Nan_dom,0.01,-2.0195371531220876,2.658267587940487,0.8066429281018554
basal eudicots,Nan_dom,0.02,-2.0320727998448738,2.6053881331354276,0.8044013072720504
basal eudicots,Nan_dom,0.03,-2.025849587637698,2.5645017033033843,0.7638455334517298
basal eudicots,Nan_dom,0.04,-1.95758559327886,2.3333995808339028,0.45216413860425075
basal eudicots,Nan_dom,0.05,-1.8398249446156885,1.7816558970628933,-0.19688054119128687
basal eudicots,Nan_dom,0.060000000000000005,-1.7598547591260134,1.327768785361163,-0.6815879660474262
basal eudicots,Nan_dom,0.06999999999999999,-1.718135392909347,1.0099895721059564,-0.9860697151563811
basal eudicots,Nan_dom,0.08,-1.7020946694516512,0.7468048326806646,-1.1914733525113415
basal eudicots,Nan_dom,0.09,-1.6722544423146692,0.5398269221597196,-1.393520049904579
basal eudicots,Nan_dom,0.09999999999999999,-1.6382610052578512,0.39489116682296466,-1.5582621693150687
basal eudicots,Nan_dom,0.11,-1.5903476626004018,0.35454479125557203,-1.6935699635069579
basal eudicots,Nan_dom,0.12,-1.5944616026312237,0.103623113081971,-1.8266932162259018
basal eudicots,Nan_dom,0.13,-1.583563105420007,0.03219673676786336,-1.8930358949386337
basal eudicots,Nan_dom,0.14,-1.5729046922759766,-0.00859855544556501,-1.94180409829185
basal eudicots,Nan_dom,0.16,-1.5638999221930574,-0.04283569295302239,-1.9806471017654856
basal eudicots,Nan_dom,0.17,-1.4436590243696288,0.23132544686827888,-2.102835234650952
basal eudicots,Nan_dom,0.2,-1.4425720856486757,0.22712202806977183,-2.1075622169287507
basal eudicots,Nan_dom,0.21000000000000002,-1.4423450371613205,0.22619504833222975,-2.1085761570262296
basal eudicots,Nan_dom,0.33,-1.4335012480565945,0.19197606195940317,-2.1470467382490823
rosids,Not_fus,0.01,-2.029215991078141,3.0165087698760935,0.6833869174913204
rosids,Not_fus,0.02,-2.017399439023376,3.0355937889275872,0.6677477675337272
rosids,Not_fus,0.03,-2.0027706083808194,2.999269538722163,0.6112562823103135
rosids,Not_fus,0.04,-1.9756406700035647,2.8395205646216874,0.4483345845633433
rosids,Not_fus,0.05,-1.9056402691171146,2.5067759032994195,0.061072249562519804
rosids,Not_fus,0.060000000000000005,-1.7982782146104273,2.0259327459351946,-0.49790447387061576
rosids,Not_fus,0.06999999999999999,-1.6907078710242447,1.5938581930084736,-1.0413437408465487
rosids,Not_fus,0.08,-1.62444799554834,1.2495357662128201,-1.4194989407541367
rosids,Not_fus,0.09,-1.5689047414032011,0.9626674578452318,-1.7381635571283245
rosids,Not_fus,0.09999999999999999,-1.5302939990756053,0.7344672749147264,-1.9679708575792976
rosids,Not_fus,0.11,-1.4248286655300173,0.8874911073185553,-2.122552952002274
rosids,Not_fus,0.17,-1.3932125318270145,0.7611043498658357,-2.2622821217189024
asterids,Ole_eur,0.01,-2.2282277341112455,3.7125165781306206,1.2993990940108966
asterids,Ole_eur,0.02,-2.1991607536018387,3.595285383676992,1.1516576135141494
asterids,Ole_eur,0.03,-2.070395213969972,3.122328945996402,0.528387199566464
asterids,Ole_eur,0.04,-1.8846029241943876,2.2107664161003213,-0.49710171655218355
asterids,Ole_eur,0.05,-1.845602265659729,1.508889836901934,-1.0260232909768194
asterids,Ole_eur,0.060000000000000005,-1.8222914911530632,1.1909016168457165,-1.280057411384823
asterids,Ole_eur,0.06999999999999999,-1.8340453200267166,0.9800906508818857,-1.372111338222162
asterids,Ole_eur,0.08,-1.8125148028235094,0.9027931590037538,-1.4679676081979292
asterids,Ole_eur,0.09,-1.7775212616443272,0.7646310063497446,-1.6206131978461844
asterids,Ole_eur,0.15000000000000002,-1.6336114049908748,1.0023123098923667,-1.8113102015394338
asterids,Ole_eur,0.17,-1.6211214147482815,0.9536687981053551,-1.8769927738287233
asterids,Ole_eur,0.22,-1.6150008808355514,0.9289117739723902,-1.9041999870487818
ferns,Ono_sen,0.01,-0.38532461783013894,1.3188665945296276,2.962052423760433
ferns,Ono_sen,0.02,-0.42695859816042503,1.213726812895903,3.004893425929721
ferns,Ono_sen,0.03,-0.320528061666319,0.580664746511774,2.2999023456871983
ferns,Ono_sen,0.04,-0.03697256411845497,-0.8088065524088452,0.6864649767551689
ferns,Ono_sen,0.05,0.11605971132851158,-1.449063095231899,-0.05489864828126052
ferns,Ono_sen,0.060000000000000005,0.13821114219979458,-1.533453127464564,-0.16117480480398155
ferns,Ono_sen,0.06999999999999999,0.15003123648989736,-1.5783944665866585,-0.21803315792875694
ferns,Ono_sen,0.08,0.1579699347525383,-1.6085242676443254,-0.25723005652018444
asterids,Osm_ber,0.01,-1.2444001986705462,2.516914522955358,2.949966138945456
asterids,Osm_ber,0.02,-1.0677366810966513,1.7670334829133312,2.0030531040502897
asterids,Osm_ber,0.03,-0.6558875334310332,-0.33707859891963293,-0.35989344996761397
asterids,Osm_ber,0.05,-0.4575413756382245,-0.7015622481309018,-1.0134568397567731
basal eudicots,Pae_bro,0.01,-3.020819331629906,3.1270834121966624,0.8561774470401
basal eudicots,Pae_bro,0.02,-3.016957187171858,3.1135750681933434,0.8385821897665255
basal eudicots,Pae_bro,0.03,-2.9987958600667373,3.0703694541075155,0.7678802365541275
basal eudicots,Pae_bro,0.04,-2.9306857268797497,2.80824392174493,0.43786695287564625
basal eudicots,Pae_bro,0.05,-2.8057023009418822,2.230233992530438,-0.22887647057040994
basal eudicots,Pae_bro,0.060000000000000005,-2.700013636802603,1.5240922582831737,-0.9258018340411224
basal eudicots,Pae_bro,0.06999999999999999,-2.6745654389195446,0.9526512433202985,-1.3358812649763951
basal eudicots,Pae_bro,0.08,-2.604235893767325,0.8758691511497121,-1.5424683677212738
basal eudicots,Pae_bro,0.09,-2.5080546753748005,0.9784893359636972,-1.7083040982732984
