spp_code,species,family,order,clade,VD.median,MST.median,ER.median,CR.median,LMA,SWP_M,SWP_L,SWS_M,SWS_L,e_W,e_L,Dkleaf_M,Dkleaf_L,Dkleaf_mean,Phe,Kleaf_max,P50,P88,ISI,rmin_binned
Mag_che,Magnolia chevalieri,Magnoliaceae,Magnoliales,basal angiosperms,0.20721804940689892,0.988112795,1.5546239850844963,0.394928084,93.62,361.01,63.49,2524.91,5771.59,9.79,48.429034600144234,-97.17,-97.46,-97.315,1.75,34.83,0.73,1.96,0.27,0.41000000000000003
Mag_che,Magnolia chevalieri,Magnoliaceae,Magnoliales,basal angiosperms,0.15544935188028286,1,1.5553752026440437,0.388776966,93.62,361.01,63.49,2524.91,5771.59,9.79,48.429034600144234,-97.17,-97.46,-97.315,1.75,34.83,0.73,1.96,0.27,0.49
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.723723436768131,0.562032887,0.7752113782704689,0.70610935,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.01
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.6712312030223067,0.576927224,0.7738210044965178,0.694925565,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.02
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.589103034836582,0.604108463,0.7771298102633819,0.681713179,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.03
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.482691221436931,0.644421885,0.7810393722470078,0.661019137,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.04
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.343451506432339,0.699437274,0.7888349738696935,0.637295466,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.05
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,2.134027901879448,0.766948249,0.7797477191374145,0.5894471585000001,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.060000000000000005
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,1.8372856794739352,0.834049679,0.807705362740647,0.499893229,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.06999999999999999
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,1.4807903379614549,0.879152694,0.834929188015367,0.428849494,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.08
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,1.1226081961218706,0.9123082995,0.9179406075558484,0.3629100715,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.09
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.8218026654860643,0.9443338195,0.9215081326282475,0.31762686799999995,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.09999999999999999
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.6223414119275689,0.9703716849999999,0.812626311104926,0.2884058925,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.11
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.5456041280085773,0.982192344,0.7575560081604528,0.26106507300000004,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.12
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.49429567973026023,0.985875691,0.5364231035292943,0.152749183,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.13
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.45522008468432057,0.992722873,0.30049340175784217,0.131900287,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.14
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.4331623985296969,0.9940201394999999,0.29812059472636254,0.133058024,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.15000000000000002
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.40775208583157485,0.9967785835,0.29801639971652594,0.13311509700000002,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.16
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.39739986914945,0.998086111,0.29789351117471485,0.132652564,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.17
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.3760351865184959,0.99786241,0.29796431413845503,0.1327040715,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.18000000000000002
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.36302476224081465,0.9988618865000001,0.2966848926049321,0.132973428,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.19
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.34538779654180024,1,0.29648017808953103,0.133089261,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.2
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.29755478655198947,1,0.2968579256142576,0.1295012445,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.22
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.28177599613877685,1,0.296821727641357,0.129153277,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.25
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.27123425115571226,1,0.29681174841976865,0.128941265,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.26
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.2548743062766429,1,0.2967812207670828,0.128723002,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.27
Mal_pal,Malacothamnus palmeri,Malvaceae,Malvales,rosids,0.23228734037824791,1,0.2966911407507814,0.128553668,100.94,7.7,25.63,83.35,731.72,0.12,33.8598187058328,-93.84,-92.73,-93.285,1.57,4.73,1.0871428510904733,1.8833268209577765,0.5,0.3
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,2.516713809315632,0.541796326,0.8119675655468019,0.7672154675,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.02
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,2.497336246083014,0.550703326,0.7954178084503766,0.768434084,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.03
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,2.4605179414098974,0.566108109,0.7903162082356656,0.759979803,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.04
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,2.369608407733227,0.6122673030000001,0.8063728932696089,0.7112703255,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.05
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,2.145652555284755,0.733807007,0.8185947999468356,0.642559739,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.060000000000000005
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,1.7125419317494097,0.847239256,0.8523062958819441,0.605989172,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.06999999999999999
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,1.402964653510558,0.898803749,0.8726946957556233,0.584421311,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.08
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,1.1825992713087556,0.9270220060000001,0.9410391344147171,0.530653646,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.09
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.9461313275650478,0.9495265660000001,0.9523180078104162,0.430773065,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.09999999999999999
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.6135133282985791,0.9611481454999999,0.9622977491400465,0.191695658,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.11
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.4807029945818936,0.95501937,1.1389767030102065,0.125087366,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.12
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.4050969408672448,0.9492596145000001,1.139304900366886,0.125095438,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.13
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.38075691983206295,0.9491167494999999,1.1444065580028804,0.124618231,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.14
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.3498754006785844,0.949574385,1.144651290568442,0.124493442,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.15000000000000002
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.34004969195692564,0.955452116,1.1449984589509281,0.124534081,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.16
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.32637660914961414,0.959475526,1.1452647571631636,0.124563817,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.17
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.3150229848757071,0.966441162,1.1453882241406186,0.124596924,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.18000000000000002
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.31211149610355593,0.970504179,1.14563509417266,0.124635913,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.19
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.30749443409596866,0.974630491,1.1456933682272932,0.124672026,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.2
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.2932482344362878,0.972105681,1.145668467315043,0.124844578,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.23
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.2902487019781484,0.974705661,1.1456840077002035,0.12485723,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.24000000000000002
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.2884287953724454,0.981450392,1.1459087751649344,0.124913096,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.25
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.27821254824324515,0.989546852,1.146166859580227,0.124954267,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.28
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.2555178349939589,0.990930774,1.1462565690106208,0.124868863,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.37
Mel_maj,Melianthus major,Francoaceae,Geraniales,rosids,0.2316334734014063,0.994531712,1.1463633363816204,0.124879541,86.55,370.18,64.46,804.79,13784.6,8.67,45.75406811281228,-79.58,5.23,-37.175,7,1.18,0.8112446689648992,2.6657388958584254,0.23,0.46
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,1.1888769351787425,0.789565468,1.1784096193599236,0.478375855,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.01
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,1.164081632017274,0.785714977,0.9924890467909457,0.594437835,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.02
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,1.055173049314661,0.788973507,0.8539963928495248,0.650604773,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.03
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.8651837590939857,0.834572495,1.0266926677443449,0.598957063,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.04
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.6035341303522114,0.92158849,1.1993608685462436,0.4765976365,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.05
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.5082509655672087,0.973306978,1.182142044341542,0.638520189,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.060000000000000005
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.35853312538732035,0.995657709,1.1640692217389823,0.649371128,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.06999999999999999
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.26709471353810055,0.994721863,1.16403386591628,0.649388632,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.08
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.204950152476157,0.997195774,1.1642883762195688,0.649461252,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.09
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.19272804155078213,1,1.1643423873586327,0.649476492,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.16
Met_dav,Metapanax davidii,Araliaceae,Apiales,asterids,0.19019405879259216,1,1.1643207500512907,0.649498599,99.04,224.47,151.45,688.75,5196.97,9.25,26.62,-35.56,-5.56,-20.560000000000002,0.85,1.12,0.56,1.96,0.34,0.18000000000000002
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,1.2112154453275437,0.802892524,0.8718989912828207,0.5825173164999999,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.01
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,1.1944226885822289,0.809756449,0.8438880020476651,0.608211085,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.02
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,1.1557410380357704,0.812684654,0.8790581488161064,0.613693756,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.03
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,1.0931377191369804,0.8162891889999999,0.932555785998886,0.614546255,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.04
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,1.0142370925971895,0.828150003,0.921740146407869,0.6188807009999999,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.05
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.9388234786156554,0.85121393,0.8946860672884093,0.571528536,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.060000000000000005
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.8545492139133942,0.872246013,0.9180414849014177,0.527337344,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.06999999999999999
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.8018555474647537,0.898585447,0.8441729236359101,0.441558,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.08
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.7359818910815673,0.914061875,0.9569811199809534,0.5087764655,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.09
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.7027542899193145,0.929317866,1.0584470175686642,0.499697432,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.09999999999999999
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.6675940330769891,0.943778545,1.2702952648892303,0.3972048695,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.11
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.6425218280338809,0.9498093685,1.1263266897308257,0.4950984995,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.12
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.6126020245640721,0.961265618,0.8290017889003618,0.1986825305,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.13
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.5912420917018679,0.964937122,1.0303919632838758,0.190231506,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.14
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.5670164627239671,0.973866431,1.037138037582269,0.300521141,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.15000000000000002
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.5359984216394671,0.97983518,1.012891924145908,0.271717121,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.16
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.5230337618165771,0.981780069,0.988039666713842,0.271789736,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.17
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.5042354187281969,0.9865367615,1.4547397743239168,0.36901143000000003,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.18000000000000002
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.46623975806445334,0.988824692,0.9914369642090212,0.423386213,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.19
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.44665536378733883,0.993664271,1.9855601124116087,0.352134872,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.2
Mic_mul,Miconia multiplinervia,Melastomataceae,Myrtales,rosids,0.429306077874516,0.9980646515,1.0046522696933502,0.6045446130000001,45.64,119.33,119.31,480.59,9266.65,4.43,103.38839599841111,-88.02,-56.83,-72.425,6.16,1.36,0.9354286333319464,2.5146317791397523,0.26,0.21000000000000002
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,1.1607224427054041,0.9533826015,1.7905295815763558,0.240065468,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.01
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,1.159165403426103,0.9541265645,1.7906412150400204,0.2400912385,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.02
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,1.1529725465075047,0.957318795,1.790618158346441,0.240510502,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.03
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,1.1346467875510864,0.9612447424999999,1.798496299412373,0.241485218,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.04
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,1.0035089521274836,0.966030698,1.7991285351525055,0.242231281,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.05
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,0.7770777554402134,0.9737444260000001,1.7997635308562066,0.247170453,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.060000000000000005
Mic_pla,Microlepia platyphylla,Dennstaedtiaceae,Polypodiales,ferns,0.4555531275274049,1,1.8019535174360075,0.24899465,84.72,253.04,204.7,368.47,8601.36,137.96375909748383,210.6734915767852,-84.17,-94.05,-89.11,2.83,0.86,0.75,2.3,0.36,0.09
Mon_car,Montinia caryophyllacea,Montiniaceae,Solanales,asterids,2.1561491339886487,0.651814069,0.8173350653189915,0.658908636,56.03,218.28,218.15,731.59,2453.54,81.89542272236606,198.98057569282128,-65.19154528160576,-69.01838991506524,-67.10496759833549,4.41,4.86,1.0325330176361696,2.724850172341411,0.39,0.01
Mon_car,Montinia caryophyllacea,Montiniaceae,Solanales,asterids,2.103075635824827,0.661672705,0.8313135641862222,0.654340738,56.03,218.28,218.15,731.59,2453.54,81.89542272236606,198.98057569282128,-65.19154528160576,-69.01838991506524,-67.10496759833549,4.41,4.86,1.0325330176361696,2.724850172341411,0.39,0.02
Mon_car,Montinia caryophyllacea,Montiniaceae,Solanales,asterids,1.9292101915032482,0.6872487705,0.873993872404149,0.6204555875,56.03,218.28,218.15,731.59,2453.54,81.89542272236606,198.98057569282128,-65.19154528160576,-69.01838991506524,-67.10496759833549,4.41,4.86,1.0325330176361696,2.724850172341411,0.39,0.03
Mon_car,Montinia caryophyllacea,Montiniaceae,Solanales,asterids,1.733577400925612,0.750834882,0.9176348751001131,0.594979576,56.03,218.28,218.15,731.59,2453.54,81.89542272236606,198.98057569282128,-65.19154528160576,-69.01838991506524,-67.10496759833549,4.41,4.86,1.0325330176361696,2.724850172341411,0.39,0.04
